Knoten;;Bezugs-;Koordinaten-;Knotenkoordinaten;;;
Nr.;Knotentyp;Knoten;System;X [m];Y [m];Z [m];Kommentar
6348;Standard;0;Kartesisch;9.700;7.500;-3.647;
6349;Standard;0;Kartesisch;9.700;7.400;-3.661;
6350;Standard;0;Kartesisch;9.700;7.300;-3.676;
6351;Standard;0;Kartesisch;9.700;7.200;-3.690;
6352;Standard;0;Kartesisch;9.700;7.100;-3.704;
6353;Standard;0;Kartesisch;9.700;7.000;-3.719;
6354;Standard;0;Kartesisch;9.700;6.900;-3.733;
6355;Standard;0;Kartesisch;9.700;6.800;-3.748;
6356;Standard;0;Kartesisch;9.700;6.700;-3.762;
6357;Standard;0;Kartesisch;9.700;6.600;-3.776;
6358;Standard;0;Kartesisch;9.700;6.500;-3.791;
6359;Standard;0;Kartesisch;9.700;6.400;-3.805;
6360;Standard;0;Kartesisch;9.700;6.300;-3.819;
6361;Standard;0;Kartesisch;9.700;6.200;-3.834;
6362;Standard;0;Kartesisch;9.700;6.100;-3.848;
6363;Standard;0;Kartesisch;9.700;6.000;-3.863;
6364;Standard;0;Kartesisch;9.800;8.000;-3.600;
6365;Standard;0;Kartesisch;9.800;7.900;-3.614;
6366;Standard;0;Kartesisch;9.800;7.800;-3.628;
6367;Standard;0;Kartesisch;9.800;7.700;-3.641;
6368;Standard;0;Kartesisch;9.800;7.600;-3.655;
6369;Standard;0;Kartesisch;9.800;7.500;-3.669;
6370;Standard;0;Kartesisch;9.800;7.400;-3.683;
6371;Standard;0;Kartesisch;9.800;7.300;-3.696;
6372;Standard;0;Kartesisch;9.800;7.200;-3.710;
6373;Standard;0;Kartesisch;9.800;7.100;-3.724;
6374;Standard;0;Kartesisch;9.800;7.000;-3.738;
6375;Standard;0;Kartesisch;9.800;6.900;-3.751;
6376;Standard;0;Kartesisch;9.800;6.800;-3.765;
6377;Standard;0;Kartesisch;9.800;6.700;-3.779;
6378;Standard;0;Kartesisch;9.800;6.600;-3.793;
6379;Standard;0;Kartesisch;9.800;6.500;-3.806;
6380;Standard;0;Kartesisch;9.800;6.400;-3.820;
6381;Standard;0;Kartesisch;9.800;6.300;-3.834;
6382;Standard;0;Kartesisch;9.800;6.200;-3.848;
6383;Standard;0;Kartesisch;9.800;6.100;-3.861;
6384;Standard;0;Kartesisch;9.800;6.000;-3.875;
6385;Standard;0;Kartesisch;9.900;8.000;-3.625;
6386;Standard;0;Kartesisch;9.900;7.900;-3.638;
6387;Standard;0;Kartesisch;9.900;7.800;-3.651;
6388;Standard;0;Kartesisch;9.900;7.700;-3.664;
6389;Standard;0;Kartesisch;9.900;7.600;-3.678;
6390;Standard;0;Kartesisch;9.900;7.500;-3.691;
6391;Standard;0;Kartesisch;9.900;7.400;-3.704;
6392;Standard;0;Kartesisch;9.900;7.300;-3.717;
6393;Standard;0;Kartesisch;9.900;7.200;-3.730;
6394;Standard;0;Kartesisch;9.900;7.100;-3.743;
6395;Standard;0;Kartesisch;9.900;7.000;-3.756;
6396;Standard;0;Kartesisch;9.900;6.900;-3.769;
6397;Standard;0;Kartesisch;9.900;6.800;-3.783;
6398;Standard;0;Kartesisch;9.900;6.700;-3.796;
6399;Standard;0;Kartesisch;9.900;6.600;-3.809;
6400;Standard;0;Kartesisch;9.900;6.500;-3.822;
6401;Standard;0;Kartesisch;9.900;6.400;-3.835;
6402;Standard;0;Kartesisch;9.900;6.300;-3.848;
6403;Standard;0;Kartesisch;9.900;6.200;-3.861;
6404;Standard;0;Kartesisch;9.900;6.100;-3.874;
6405;Standard;0;Kartesisch;9.900;6.000;-3.888;
6406;Standard;0;Kartesisch;10.000;8.000;-3.650;
6407;Standard;0;Kartesisch;10.000;7.900;-3.663;
6408;Standard;0;Kartesisch;10.000;7.800;-3.675;
6409;Standard;0;Kartesisch;10.000;7.700;-3.688;
6410;Standard;0;Kartesisch;10.000;7.600;-3.700;
6411;Standard;0;Kartesisch;10.000;7.500;-3.713;
6412;Standard;0;Kartesisch;10.000;7.400;-3.725;
6413;Standard;0;Kartesisch;10.000;7.300;-3.738;
6414;Standard;0;Kartesisch;10.000;7.200;-3.750;
6415;Standard;0;Kartesisch;10.000;7.100;-3.763;
6416;Standard;0;Kartesisch;10.000;7.000;-3.775;
6417;Standard;0;Kartesisch;10.000;6.900;-3.788;
6418;Standard;0;Kartesisch;10.000;6.800;-3.800;
6419;Standard;0;Kartesisch;10.000;6.700;-3.813;
6420;Standard;0;Kartesisch;10.000;6.600;-3.825;
6421;Standard;0;Kartesisch;10.000;6.500;-3.838;
6422;Standard;0;Kartesisch;10.000;6.400;-3.850;
6423;Standard;0;Kartesisch;10.000;6.300;-3.863;
6424;Standard;0;Kartesisch;10.000;6.200;-3.875;
6425;Standard;0;Kartesisch;10.000;6.100;-3.888;
6426;Standard;0;Kartesisch;10.000;6.000;-3.900;
6427;Standard;0;Kartesisch;8.000;5.600;-3.750;
6428;Standard;0;Kartesisch;8.000;5.200;-3.850;
6429;Standard;0;Kartesisch;8.000;4.800;-3.950;
6430;Standard;0;Kartesisch;8.000;4.400;-4.050;
6431;;;;;;;
6432;Standard;0;Kartesisch;8.400;5.600;-3.790;
6433;Standard;0;Kartesisch;8.400;5.200;-3.880;
6434;Standard;0;Kartesisch;8.400;4.800;-3.970;
6435;Standard;0;Kartesisch;8.400;4.400;-4.060;
6436;;;;;;;
6437;Standard;0;Kartesisch;8.800;5.600;-3.830;
6438;Standard;0;Kartesisch;8.800;5.200;-3.910;
6439;Standard;0;Kartesisch;8.800;4.800;-3.990;
6440;Standard;0;Kartesisch;8.800;4.400;-4.070;
6441;;;;;;;
6442;Standard;0;Kartesisch;9.200;5.600;-3.870;
6443;Standard;0;Kartesisch;9.200;5.200;-3.940;
6444;Standard;0;Kartesisch;9.200;4.800;-4.010;
6445;Standard;0;Kartesisch;9.200;4.400;-4.080;
6446;;;;;;;
6447;Standard;0;Kartesisch;9.600;5.600;-3.910;
6448;Standard;0;Kartesisch;9.600;5.200;-3.970;
6449;Standard;0;Kartesisch;9.600;4.800;-4.030;
6450;Standard;0;Kartesisch;9.600;4.400;-4.090;
6451;;;;;;;
6452;Standard;0;Kartesisch;10.000;5.600;-3.950;
6453;Standard;0;Kartesisch;10.000;5.200;-4.000;
6454;Standard;0;Kartesisch;10.000;4.800;-4.050;
6455;Standard;0;Kartesisch;10.000;4.400;-4.100;
6456;;;;;;;
6457;Standard;0;Kartesisch;10.400;8.000;-3.750;
6458;Standard;0;Kartesisch;10.400;7.600;-3.790;
6459;Standard;0;Kartesisch;10.400;7.200;-3.830;
6460;Standard;0;Kartesisch;10.400;6.800;-3.870;
6461;Standard;0;Kartesisch;10.400;6.400;-3.910;
6462;Standard;0;Kartesisch;10.400;6.000;-3.950;
6463;Standard;0;Kartesisch;10.400;5.600;-3.990;
6464;Standard;0;Kartesisch;10.400;5.200;-4.030;
6465;Standard;0;Kartesisch;10.400;4.800;-4.070;
6466;Standard;0;Kartesisch;10.400;4.400;-4.110;
6467;;;;;;;
6468;Standard;0;Kartesisch;10.800;8.000;-3.850;
6469;Standard;0;Kartesisch;10.800;7.600;-3.880;
6470;Standard;0;Kartesisch;10.800;7.200;-3.910;
6471;Standard;0;Kartesisch;10.800;6.800;-3.940;
6472;Standard;0;Kartesisch;10.800;6.400;-3.970;
6473;Standard;0;Kartesisch;10.800;6.000;-4.000;
6474;Standard;0;Kartesisch;10.800;5.600;-4.030;
6475;Standard;0;Kartesisch;10.800;5.200;-4.060;
6476;Standard;0;Kartesisch;10.800;4.800;-4.090;
6477;Standard;0;Kartesisch;10.800;4.400;-4.120;
6478;;;;;;;
6479;Standard;0;Kartesisch;11.200;8.000;-3.950;
6480;Standard;0;Kartesisch;11.200;7.600;-3.970;
6481;Standard;0;Kartesisch;11.200;7.200;-3.990;
6482;Standard;0;Kartesisch;11.200;6.800;-4.010;
6483;Standard;0;Kartesisch;11.200;6.400;-4.030;
6484;Standard;0;Kartesisch;11.200;6.000;-4.050;
6485;Standard;0;Kartesisch;11.200;5.600;-4.070;
6486;Standard;0;Kartesisch;11.200;5.200;-4.090;
6487;Standard;0;Kartesisch;11.200;4.800;-4.110;
6488;Standard;0;Kartesisch;11.200;4.400;-4.130;
6489;;;;;;;
6490;Standard;0;Kartesisch;11.600;8.000;-4.050;
6491;Standard;0;Kartesisch;11.600;7.600;-4.060;
6492;Standard;0;Kartesisch;11.600;7.200;-4.070;
6493;Standard;0;Kartesisch;11.600;6.800;-4.080;
6494;Standard;0;Kartesisch;11.600;6.400;-4.090;
6495;Standard;0;Kartesisch;11.600;6.000;-4.100;
6496;Standard;0;Kartesisch;11.600;5.600;-4.110;
6497;Standard;0;Kartesisch;11.600;5.200;-4.120;
6498;Standard;0;Kartesisch;11.600;4.800;-4.130;
6499;Standard;0;Kartesisch;11.600;4.400;-4.140;
6500;;;;;;;
6501;Standard;0;Kartesisch;12.000;8.000;-4.150;
6502;Standard;0;Kartesisch;12.000;7.600;-4.150;
6503;Standard;0;Kartesisch;12.000;7.200;-4.150;
6504;Standard;0;Kartesisch;12.000;6.800;-4.150;
6505;Standard;0;Kartesisch;12.000;6.400;-4.150;
6506;Standard;0;Kartesisch;12.000;6.000;-4.150;
6507;Standard;0;Kartesisch;12.000;5.600;-4.150;
6508;Standard;0;Kartesisch;12.000;5.200;-4.150;
6509;Standard;0;Kartesisch;12.000;4.800;-4.150;
6510;Standard;0;Kartesisch;12.000;4.400;-4.150;
6511;;;;;;;
6512;Standard;0;Kartesisch;8.000;8.100;-3.175;
6513;Standard;0;Kartesisch;8.000;8.200;-3.200;
6514;Standard;0;Kartesisch;8.000;8.300;-3.225;
6515;Standard;0;Kartesisch;8.000;8.400;-3.250;
6516;Standard;0;Kartesisch;8.000;8.500;-3.275;
6517;Standard;0;Kartesisch;8.000;8.600;-3.300;
6518;Standard;0;Kartesisch;8.000;8.700;-3.325;
6519;Standard;0;Kartesisch;8.000;8.800;-3.350;
6520;Standard;0;Kartesisch;8.000;8.900;-3.375;
6521;Standard;0;Kartesisch;8.000;9.000;-3.400;
6522;Standard;0;Kartesisch;8.000;9.100;-3.425;
6523;Standard;0;Kartesisch;8.000;9.200;-3.450;
6524;Standard;0;Kartesisch;8.000;9.300;-3.475;
6525;Standard;0;Kartesisch;8.000;9.400;-3.500;
6526;Standard;0;Kartesisch;8.000;9.500;-3.525;
6527;Standard;0;Kartesisch;8.000;9.600;-3.550;
6528;Standard;0;Kartesisch;8.000;9.700;-3.575;
6529;Standard;0;Kartesisch;8.000;9.800;-3.600;
6530;Standard;0;Kartesisch;8.000;9.900;-3.625;
6531;Standard;0;Kartesisch;8.000;10.000;-3.650;
6532;Standard;0;Kartesisch;8.100;8.100;-3.199;
6533;Standard;0;Kartesisch;8.100;8.200;-3.224;
6534;Standard;0;Kartesisch;8.100;8.300;-3.248;
6535;Standard;0;Kartesisch;8.100;8.400;-3.273;
6536;Standard;0;Kartesisch;8.100;8.500;-3.297;
6537;Standard;0;Kartesisch;8.100;8.600;-3.321;
6538;Standard;0;Kartesisch;8.100;8.700;-3.346;
6539;Standard;0;Kartesisch;8.100;8.800;-3.370;
6540;Standard;0;Kartesisch;8.100;8.900;-3.394;
6541;Standard;0;Kartesisch;8.100;9.000;-3.419;
6542;Standard;0;Kartesisch;8.100;9.100;-3.443;
6543;Standard;0;Kartesisch;8.100;9.200;-3.468;
6544;Standard;0;Kartesisch;8.100;9.300;-3.492;
6545;Standard;0;Kartesisch;8.100;9.400;-3.516;
6546;Standard;0;Kartesisch;8.100;9.500;-3.541;
6547;Standard;0;Kartesisch;8.100;9.600;-3.565;
6548;Standard;0;Kartesisch;8.100;9.700;-3.589;
6549;Standard;0;Kartesisch;8.100;9.800;-3.614;
6550;Standard;0;Kartesisch;8.100;9.900;-3.638;
6551;Standard;0;Kartesisch;8.100;10.000;-3.663;
6552;Standard;0;Kartesisch;8.200;8.100;-3.224;
6553;Standard;0;Kartesisch;8.200;8.200;-3.248;
6554;Standard;0;Kartesisch;8.200;8.300;-3.271;
6555;Standard;0;Kartesisch;8.200;8.400;-3.295;
6556;Standard;0;Kartesisch;8.200;8.500;-3.319;
6557;Standard;0;Kartesisch;8.200;8.600;-3.343;
6558;Standard;0;Kartesisch;8.200;8.700;-3.366;
6559;Standard;0;Kartesisch;8.200;8.800;-3.390;
6560;Standard;0;Kartesisch;8.200;8.900;-3.414;
6561;Standard;0;Kartesisch;8.200;9.000;-3.438;
6562;Standard;0;Kartesisch;8.200;9.100;-3.461;
6563;Standard;0;Kartesisch;8.200;9.200;-3.485;
6564;Standard;0;Kartesisch;8.200;9.300;-3.509;
6565;Standard;0;Kartesisch;8.200;9.400;-3.533;
6566;Standard;0;Kartesisch;8.200;9.500;-3.556;
6567;Standard;0;Kartesisch;8.200;9.600;-3.580;
6568;Standard;0;Kartesisch;8.200;9.700;-3.604;
6569;Standard;0;Kartesisch;8.200;9.800;-3.628;
6570;Standard;0;Kartesisch;8.200;9.900;-3.651;
6571;Standard;0;Kartesisch;8.200;10.000;-3.675;
6572;Standard;0;Kartesisch;8.300;8.100;-3.248;
6573;Standard;0;Kartesisch;8.300;8.200;-3.271;
6574;Standard;0;Kartesisch;8.300;8.300;-3.294;
6575;Standard;0;Kartesisch;8.300;8.400;-3.318;
6576;Standard;0;Kartesisch;8.300;8.500;-3.341;
6577;Standard;0;Kartesisch;8.300;8.600;-3.364;
6578;Standard;0;Kartesisch;8.300;8.700;-3.387;
6579;Standard;0;Kartesisch;8.300;8.800;-3.410;
6580;Standard;0;Kartesisch;8.300;8.900;-3.433;
6581;Standard;0;Kartesisch;8.300;9.000;-3.456;
6582;Standard;0;Kartesisch;8.300;9.100;-3.479;
6583;Standard;0;Kartesisch;8.300;9.200;-3.503;
6584;Standard;0;Kartesisch;8.300;9.300;-3.526;
6585;Standard;0;Kartesisch;8.300;9.400;-3.549;
6586;Standard;0;Kartesisch;8.300;9.500;-3.572;
6587;Standard;0;Kartesisch;8.300;9.600;-3.595;
6588;Standard;0;Kartesisch;8.300;9.700;-3.618;
6589;Standard;0;Kartesisch;8.300;9.800;-3.641;
6590;Standard;0;Kartesisch;8.300;9.900;-3.664;
6591;Standard;0;Kartesisch;8.300;10.000;-3.688;
6592;Standard;0;Kartesisch;8.400;8.100;-3.273;
6593;Standard;0;Kartesisch;8.400;8.200;-3.295;
6594;Standard;0;Kartesisch;8.400;8.300;-3.318;
6595;Standard;0;Kartesisch;8.400;8.400;-3.340;
6596;Standard;0;Kartesisch;8.400;8.500;-3.363;
6597;Standard;0;Kartesisch;8.400;8.600;-3.385;
6598;Standard;0;Kartesisch;8.400;8.700;-3.408;
6599;Standard;0;Kartesisch;8.400;8.800;-3.430;
6600;Standard;0;Kartesisch;8.400;8.900;-3.453;
6601;Standard;0;Kartesisch;8.400;9.000;-3.475;
6602;Standard;0;Kartesisch;8.400;9.100;-3.498;
6603;Standard;0;Kartesisch;8.400;9.200;-3.520;
6604;Standard;0;Kartesisch;8.400;9.300;-3.543;
6605;Standard;0;Kartesisch;8.400;9.400;-3.565;
6606;Standard;0;Kartesisch;8.400;9.500;-3.588;
6607;Standard;0;Kartesisch;8.400;9.600;-3.610;
6608;Standard;0;Kartesisch;8.400;9.700;-3.633;
6609;Standard;0;Kartesisch;8.400;9.800;-3.655;
6610;Standard;0;Kartesisch;8.400;9.900;-3.678;
6611;Standard;0;Kartesisch;8.400;10.000;-3.700;
6612;Standard;0;Kartesisch;8.500;8.100;-3.297;
6613;Standard;0;Kartesisch;8.500;8.200;-3.319;
6614;Standard;0;Kartesisch;8.500;8.300;-3.341;
6615;Standard;0;Kartesisch;8.500;8.400;-3.363;
6616;Standard;0;Kartesisch;8.500;8.500;-3.384;
6617;Standard;0;Kartesisch;8.500;8.600;-3.406;
6618;Standard;0;Kartesisch;8.500;8.700;-3.428;
6619;Standard;0;Kartesisch;8.500;8.800;-3.450;
6620;Standard;0;Kartesisch;8.500;8.900;-3.472;
6621;Standard;0;Kartesisch;8.500;9.000;-3.494;
6622;Standard;0;Kartesisch;8.500;9.100;-3.516;
6623;Standard;0;Kartesisch;8.500;9.200;-3.538;
6624;Standard;0;Kartesisch;8.500;9.300;-3.559;
6625;Standard;0;Kartesisch;8.500;9.400;-3.581;
6626;Standard;0;Kartesisch;8.500;9.500;-3.603;
6627;Standard;0;Kartesisch;8.500;9.600;-3.625;
6628;Standard;0;Kartesisch;8.500;9.700;-3.647;
6629;Standard;0;Kartesisch;8.500;9.800;-3.669;
6630;Standard;0;Kartesisch;8.500;9.900;-3.691;
6631;Standard;0;Kartesisch;8.500;10.000;-3.713;
6632;Standard;0;Kartesisch;8.600;8.100;-3.321;
6633;Standard;0;Kartesisch;8.600;8.200;-3.343;
6634;Standard;0;Kartesisch;8.600;8.300;-3.364;
6635;Standard;0;Kartesisch;8.600;8.400;-3.385;
6636;Standard;0;Kartesisch;8.600;8.500;-3.406;
6637;Standard;0;Kartesisch;8.600;8.600;-3.428;
6638;Standard;0;Kartesisch;8.600;8.700;-3.449;
6639;Standard;0;Kartesisch;8.600;8.800;-3.470;
6640;Standard;0;Kartesisch;8.600;8.900;-3.491;
6641;Standard;0;Kartesisch;8.600;9.000;-3.513;
6642;Standard;0;Kartesisch;8.600;9.100;-3.534;
6643;Standard;0;Kartesisch;8.600;9.200;-3.555;
6644;Standard;0;Kartesisch;8.600;9.300;-3.576;
6645;Standard;0;Kartesisch;8.600;9.400;-3.598;
6646;Standard;0;Kartesisch;8.600;9.500;-3.619;
6647;Standard;0;Kartesisch;8.600;9.600;-3.640;
6648;Standard;0;Kartesisch;8.600;9.700;-3.661;
6649;Standard;0;Kartesisch;8.600;9.800;-3.683;
6650;Standard;0;Kartesisch;8.600;9.900;-3.704;
6651;Standard;0;Kartesisch;8.600;10.000;-3.725;
6652;Standard;0;Kartesisch;8.700;8.100;-3.346;
6653;Standard;0;Kartesisch;8.700;8.200;-3.366;
6654;Standard;0;Kartesisch;8.700;8.300;-3.387;
6655;Standard;0;Kartesisch;8.700;8.400;-3.408;
6656;Standard;0;Kartesisch;8.700;8.500;-3.428;
6657;Standard;0;Kartesisch;8.700;8.600;-3.449;
6658;Standard;0;Kartesisch;8.700;8.700;-3.469;
6659;Standard;0;Kartesisch;8.700;8.800;-3.490;
6660;Standard;0;Kartesisch;8.700;8.900;-3.511;
6661;Standard;0;Kartesisch;8.700;9.000;-3.531;
6662;Standard;0;Kartesisch;8.700;9.100;-3.552;
6663;Standard;0;Kartesisch;8.700;9.200;-3.573;
6664;Standard;0;Kartesisch;8.700;9.300;-3.593;
6665;Standard;0;Kartesisch;8.700;9.400;-3.614;
6666;Standard;0;Kartesisch;8.700;9.500;-3.634;
6667;Standard;0;Kartesisch;8.700;9.600;-3.655;
6668;Standard;0;Kartesisch;8.700;9.700;-3.676;
6669;Standard;0;Kartesisch;8.700;9.800;-3.696;
6670;Standard;0;Kartesisch;8.700;9.900;-3.717;
6671;Standard;0;Kartesisch;8.700;10.000;-3.738;
6672;Standard;0;Kartesisch;8.800;8.100;-3.370;
6673;Standard;0;Kartesisch;8.800;8.200;-3.390;
6674;Standard;0;Kartesisch;8.800;8.300;-3.410;
6675;Standard;0;Kartesisch;8.800;8.400;-3.430;
6676;Standard;0;Kartesisch;8.800;8.500;-3.450;
6677;Standard;0;Kartesisch;8.800;8.600;-3.470;
6678;Standard;0;Kartesisch;8.800;8.700;-3.490;
6679;Standard;0;Kartesisch;8.800;8.800;-3.510;
6680;Standard;0;Kartesisch;8.800;8.900;-3.530;
6681;Standard;0;Kartesisch;8.800;9.000;-3.550;
6682;Standard;0;Kartesisch;8.800;9.100;-3.570;
6683;Standard;0;Kartesisch;8.800;9.200;-3.590;
6684;Standard;0;Kartesisch;8.800;9.300;-3.610;
6685;Standard;0;Kartesisch;8.800;9.400;-3.630;
6686;Standard;0;Kartesisch;8.800;9.500;-3.650;
6687;Standard;0;Kartesisch;8.800;9.600;-3.670;
6688;Standard;0;Kartesisch;8.800;9.700;-3.690;
6689;Standard;0;Kartesisch;8.800;9.800;-3.710;
6690;Standard;0;Kartesisch;8.800;9.900;-3.730;
6691;Standard;0;Kartesisch;8.800;10.000;-3.750;
6692;Standard;0;Kartesisch;8.900;8.100;-3.394;
6693;Standard;0;Kartesisch;8.900;8.200;-3.414;
6694;Standard;0;Kartesisch;8.900;8.300;-3.433;
6695;Standard;0;Kartesisch;8.900;8.400;-3.453;
6696;Standard;0;Kartesisch;8.900;8.500;-3.472;
6697;Standard;0;Kartesisch;8.900;8.600;-3.491;
6698;Standard;0;Kartesisch;8.900;8.700;-3.511;
6699;Standard;0;Kartesisch;8.900;8.800;-3.530;
6700;Standard;0;Kartesisch;8.900;8.900;-3.549;
6701;Standard;0;Kartesisch;8.900;9.000;-3.569;
6702;Standard;0;Kartesisch;8.900;9.100;-3.588;
6703;Standard;0;Kartesisch;8.900;9.200;-3.608;
6704;Standard;0;Kartesisch;8.900;9.300;-3.627;
6705;Standard;0;Kartesisch;8.900;9.400;-3.646;
6706;Standard;0;Kartesisch;8.900;9.500;-3.666;
6707;Standard;0;Kartesisch;8.900;9.600;-3.685;
6708;Standard;0;Kartesisch;8.900;9.700;-3.704;
6709;Standard;0;Kartesisch;8.900;9.800;-3.724;
6710;Standard;0;Kartesisch;8.900;9.900;-3.743;
6711;Standard;0;Kartesisch;8.900;10.000;-3.763;
6712;Standard;0;Kartesisch;9.000;8.100;-3.419;
6713;Standard;0;Kartesisch;9.000;8.200;-3.438;
6714;Standard;0;Kartesisch;9.000;8.300;-3.456;
6715;Standard;0;Kartesisch;9.000;8.400;-3.475;
6716;Standard;0;Kartesisch;9.000;8.500;-3.494;
6717;Standard;0;Kartesisch;9.000;8.600;-3.513;
6718;Standard;0;Kartesisch;9.000;8.700;-3.531;
6719;Standard;0;Kartesisch;9.000;8.800;-3.550;
6720;Standard;0;Kartesisch;9.000;8.900;-3.569;
6721;Standard;0;Kartesisch;9.000;9.000;-3.588;
6722;Standard;0;Kartesisch;9.000;9.100;-3.606;
6723;Standard;0;Kartesisch;9.000;9.200;-3.625;
6724;Standard;0;Kartesisch;9.000;9.300;-3.644;
6725;Standard;0;Kartesisch;9.000;9.400;-3.663;
6726;Standard;0;Kartesisch;9.000;9.500;-3.681;
6727;Standard;0;Kartesisch;9.000;9.600;-3.700;
6728;Standard;0;Kartesisch;9.000;9.700;-3.719;
6729;Standard;0;Kartesisch;9.000;9.800;-3.738;
6730;Standard;0;Kartesisch;9.000;9.900;-3.756;
6731;Standard;0;Kartesisch;9.000;10.000;-3.775;
6732;Standard;0;Kartesisch;9.100;8.100;-3.443;
6733;Standard;0;Kartesisch;9.100;8.200;-3.461;
6734;Standard;0;Kartesisch;9.100;8.300;-3.479;
6735;Standard;0;Kartesisch;9.100;8.400;-3.498;
6736;Standard;0;Kartesisch;9.100;8.500;-3.516;
6737;Standard;0;Kartesisch;9.100;8.600;-3.534;
6738;Standard;0;Kartesisch;9.100;8.700;-3.552;
6739;Standard;0;Kartesisch;9.100;8.800;-3.570;
6740;Standard;0;Kartesisch;9.100;8.900;-3.588;
6741;Standard;0;Kartesisch;9.100;9.000;-3.606;
6742;Standard;0;Kartesisch;9.100;9.100;-3.624;
6743;Standard;0;Kartesisch;9.100;9.200;-3.643;
6744;Standard;0;Kartesisch;9.100;9.300;-3.661;
6745;Standard;0;Kartesisch;9.100;9.400;-3.679;
6746;Standard;0;Kartesisch;9.100;9.500;-3.697;
6747;Standard;0;Kartesisch;9.100;9.600;-3.715;
6748;Standard;0;Kartesisch;9.100;9.700;-3.733;
6749;Standard;0;Kartesisch;9.100;9.800;-3.751;
6750;Standard;0;Kartesisch;9.100;9.900;-3.769;
6751;Standard;0;Kartesisch;9.100;10.000;-3.788;
6752;Standard;0;Kartesisch;9.200;8.100;-3.468;
6753;Standard;0;Kartesisch;9.200;8.200;-3.485;
6754;Standard;0;Kartesisch;9.200;8.300;-3.503;
6755;Standard;0;Kartesisch;9.200;8.400;-3.520;
6756;Standard;0;Kartesisch;9.200;8.500;-3.538;
6757;Standard;0;Kartesisch;9.200;8.600;-3.555;
6758;Standard;0;Kartesisch;9.200;8.700;-3.573;
6759;Standard;0;Kartesisch;9.200;8.800;-3.590;
6760;Standard;0;Kartesisch;9.200;8.900;-3.608;
6761;Standard;0;Kartesisch;9.200;9.000;-3.625;
6762;Standard;0;Kartesisch;9.200;9.100;-3.643;
6763;Standard;0;Kartesisch;9.200;9.200;-3.660;
6764;Standard;0;Kartesisch;9.200;9.300;-3.678;
6765;Standard;0;Kartesisch;9.200;9.400;-3.695;
6766;Standard;0;Kartesisch;9.200;9.500;-3.713;
6767;Standard;0;Kartesisch;9.200;9.600;-3.730;
6768;Standard;0;Kartesisch;9.200;9.700;-3.748;
6769;Standard;0;Kartesisch;9.200;9.800;-3.765;
6770;Standard;0;Kartesisch;9.200;9.900;-3.783;
6771;Standard;0;Kartesisch;9.200;10.000;-3.800;
6772;Standard;0;Kartesisch;9.300;8.100;-3.492;
6773;Standard;0;Kartesisch;9.300;8.200;-3.509;
6774;Standard;0;Kartesisch;9.300;8.300;-3.526;
6775;Standard;0;Kartesisch;9.300;8.400;-3.543;
6776;Standard;0;Kartesisch;9.300;8.500;-3.559;
6777;Standard;0;Kartesisch;9.300;8.600;-3.576;
6778;Standard;0;Kartesisch;9.300;8.700;-3.593;
6779;Standard;0;Kartesisch;9.300;8.800;-3.610;
6780;Standard;0;Kartesisch;9.300;8.900;-3.627;
6781;Standard;0;Kartesisch;9.300;9.000;-3.644;
6782;Standard;0;Kartesisch;9.300;9.100;-3.661;
6783;Standard;0;Kartesisch;9.300;9.200;-3.678;
6784;Standard;0;Kartesisch;9.300;9.300;-3.694;
6785;Standard;0;Kartesisch;9.300;9.400;-3.711;
6786;Standard;0;Kartesisch;9.300;9.500;-3.728;
6787;Standard;0;Kartesisch;9.300;9.600;-3.745;
6788;Standard;0;Kartesisch;9.300;9.700;-3.762;
6789;Standard;0;Kartesisch;9.300;9.800;-3.779;
6790;Standard;0;Kartesisch;9.300;9.900;-3.796;
6791;Standard;0;Kartesisch;9.300;10.000;-3.813;
6792;Standard;0;Kartesisch;9.400;8.100;-3.516;
6793;Standard;0;Kartesisch;9.400;8.200;-3.533;
6794;Standard;0;Kartesisch;9.400;8.300;-3.549;
6795;Standard;0;Kartesisch;9.400;8.400;-3.565;
6796;Standard;0;Kartesisch;9.400;8.500;-3.581;
6797;Standard;0;Kartesisch;9.400;8.600;-3.598;
6798;Standard;0;Kartesisch;9.400;8.700;-3.614;
6799;Standard;0;Kartesisch;9.400;8.800;-3.630;
6800;Standard;0;Kartesisch;9.400;8.900;-3.646;
6801;Standard;0;Kartesisch;9.400;9.000;-3.663;
6802;Standard;0;Kartesisch;9.400;9.100;-3.679;
6803;Standard;0;Kartesisch;9.400;9.200;-3.695;
6804;Standard;0;Kartesisch;9.400;9.300;-3.711;
6805;Standard;0;Kartesisch;9.400;9.400;-3.728;
6806;Standard;0;Kartesisch;9.400;9.500;-3.744;
6807;Standard;0;Kartesisch;9.400;9.600;-3.760;
6808;Standard;0;Kartesisch;9.400;9.700;-3.776;
6809;Standard;0;Kartesisch;9.400;9.800;-3.793;
6810;Standard;0;Kartesisch;9.400;9.900;-3.809;
6811;Standard;0;Kartesisch;9.400;10.000;-3.825;
6812;Standard;0;Kartesisch;9.500;8.100;-3.541;
6813;Standard;0;Kartesisch;9.500;8.200;-3.556;
6814;Standard;0;Kartesisch;9.500;8.300;-3.572;
6815;Standard;0;Kartesisch;9.500;8.400;-3.588;
6816;Standard;0;Kartesisch;9.500;8.500;-3.603;
6817;Standard;0;Kartesisch;9.500;8.600;-3.619;
6818;Standard;0;Kartesisch;9.500;8.700;-3.634;
